order_id,date,item_name,item_type,item_price,quantity,transaction_amount,transaction_type,received_by,time_of_sale
9942186,4/20/2022,Vadapav,Beverages,25,7,70,Cash,Mrs.,Midnight
8324536,07-04-2022,Sugarcane juice,Beverages,20,2,44,Cash,Mrs.,Midnight
7843348,09-12-2022,Cold coffee,Beverages,40,2,43,,Mr.,Morning
6375814,9/22/2022,Aalopuri,Fastfood,50,4,251,,Mr.,Evening
9122103,5/25/2022,Vadapav,Fastfood,20,2,54,Cash,Mrs.,Night
14849582,5/18/2022,Sandwich,Beverages,60,12,437,Cash,Mrs.,Midnight
8010729,10-09-2022,Vadapav,Fastfood,20,4,119,Cash,Mrs.,Midnight
9996516,08-12-2022,Cold coffee,Beverages,40,14,445,Cash,Mrs.,Evening
13664792,2/20/2023,Cold coffee,Fastfood,40,8,466,Online,Mr.,Midnight
619601,3/23/2023,Panipuri,Beverages,50,5,105,Cash,Mrs.,Evening
7251931,6/28/2022,Sugarcane juice,Fastfood,20,11,334,Online,Mrs.,Midnight
12137688,08-10-2022,Panipuri,Fastfood,40,5,159,Online,Mr.,Evening
8887140,4/21/2022,Sandwich,Beverages,50,10,418,,Mrs.,Evening
15216151,06-08-2022,Cold coffee,Fastfood,60,1,118,Cash,Mrs.,Afternoon
16062599,10/17/2022,Aalopuri,Fastfood,20,14,585,Cash,Mrs.,Night
2217256,05-03-2022,Frankie,Fastfood,50,4,429,Online,Mrs.,Afternoon
9830260,12/29/2022,Cold coffee,Fastfood,60,11,422,Online,Mr.,Night
4897533,02-08-2023,Cold coffee,Beverages,40,14,597,,Mr.,Midnight
8302056,10/18/2022,Vadapav,Fastfood,20,13,212,Online,Mr.,Afternoon
10037498,7/31/2022,Vadapav,Fastfood,50,4,252,Cash,Mrs.,Night
3554955,8/14/2022,Panipuri,Fastfood,20,13,564,Online,Mrs.,Morning
11060454,05-10-2022,Panipuri,Beverages,60,5,45,Cash,Mr.,Afternoon
4543645,01-02-2023,Sugarcane juice,Fastfood,25,2,51,Online,Mr.,Midnight
15232849,01-06-2023,Sandwich,Fastfood,50,5,111,Cash,Mr.,Midnight
8174898,6/13/2022,Aalopuri,Fastfood,20,3,27,Online,Mr.,Morning
5731189,01-07-2023,Aalopuri,Fastfood,50,15,683,Online,Mrs.,Evening
9228179,6/18/2022,Cold coffee,Fastfood,50,1,166,Online,Mr.,Night
5090658,12/28/2022,Panipuri,Beverages,25,13,275,Cash,Mrs.,Midnight
14446090,3/18/2023,Sandwich,Fastfood,25,4,121,Cash,Mr.,Midnight
12815209,12/14/2022,Sugarcane juice,Fastfood,50,1,26,Cash,Mr.,Midnight
13770696,12/15/2022,Aalopuri,Fastfood,20,3,42,Cash,Mrs.,Morning
16699386,1/31/2023,Vadapav,Fastfood,20,15,726,Cash,Mr.,Afternoon
12178361,9/19/2022,Sugarcane juice,Fastfood,20,3,59,Online,Mr.,Evening
1940794,5/21/2022,Sugarcane juice,Fastfood,20,12,327,Online,Mrs.,Afternoon
11819279,4/22/2022,Cold coffee,Beverages,40,12,291,Online,Mrs.,Evening
6351984,5/16/2022,Cold coffee,Fastfood,40,13,576,Online,Mr.,Night
16122701,10-11-2022,Sandwich,Fastfood,50,11,309,Online,Mr.,Night
3376,1/30/2023,Cold coffee,Beverages,25,11,406,Cash,Mr.,Morning
16362020,9/18/2022,Aalopuri,Fastfood,20,6,127,Online,Mr.,Midnight
8681755,07-02-2022,Sugarcane juice,Fastfood,50,14,740,,Mr.,Night
5145724,6/28/2022,Sugarcane juice,Beverages,20,7,169,Online,Mr.,Morning
1469702,4/28/2022,Aalopuri,Fastfood,20,4,85,Cash,Mrs.,Midnight
5717686,2/28/2023,Frankie,Fastfood,40,10,527,Cash,Mrs.,Morning
11731846,11/29/2022,Cold coffee,Fastfood,50,12,324,Cash,Mrs.,Midnight
10236259,3/15/2023,Sandwich,Beverages,50,6,304,Cash,Mr.,Evening
15287820,01-10-2023,Vadapav,Fastfood,20,12,547,Online,Mrs.,Night
12474341,10/20/2022,Frankie,Fastfood,25,2,84,Online,Mrs.,Afternoon
6215698,06-08-2022,Frankie,Fastfood,40,7,329,Cash,Mrs.,Afternoon
15611263,05-08-2022,Sandwich,Fastfood,60,2,80,Online,Mrs.,Morning
13692805,12/13/2022,Frankie,Beverages,60,6,190,Online,Mrs.,Morning
10020061,02-07-2023,Sugarcane juice,Beverages,20,8,394,Online,Mrs.,Night
10208888,9/21/2022,Panipuri,Fastfood,60,11,599,Cash,Mrs.,Midnight
13267627,09-06-2022,Panipuri,Fastfood,20,15,753,Cash,Mr.,Midnight
11904038,11/14/2022,Panipuri,Beverages,20,10,221,Cash,Mrs.,Midnight
5071402,5/20/2022,Aalopuri,Fastfood,20,12,172,Cash,Mr.,Midnight
4620659,9/29/2022,Sugarcane juice,Beverages,20,14,343,Cash,Mr.,Midnight
2719604,09-07-2022,Panipuri,Fastfood,25,10,231,Cash,Mr.,Evening
9981785,11-11-2022,Sugarcane juice,Fastfood,20,13,214,Online,Mrs.,Afternoon
9489430,06-12-2022,Frankie,Fastfood,50,9,430,,Mr.,Night
7797721,01-04-2023,Vadapav,Fastfood,20,12,342,Online,Mr.,Midnight
13010337,04-09-2022,Frankie,Fastfood,40,5,238,Cash,Mrs.,Night
14290907,06-06-2022,Cold coffee,Fastfood,40,9,434,Online,Mr.,Night
16217478,7/21/2022,Sugarcane juice,Fastfood,20,13,508,Cash,Mr.,Night
11097575,3/16/2023,Vadapav,Fastfood,20,8,155,Cash,Mrs.,Afternoon
10901104,02-03-2023,Cold coffee,Beverages,40,7,242,Online,Mr.,Afternoon
10060680,10-02-2022,Frankie,Fastfood,50,6,157,Cash,Mr.,Night
472705,3/18/2023,Sugarcane juice,Fastfood,20,5,73,Online,Mr.,Night
6143662,7/27/2022,Aalopuri,Fastfood,20,14,223,,Mrs.,Night
11012849,10-02-2022,Sugarcane juice,Fastfood,50,10,328,Cash,Mr.,Night
5226381,8/15/2022,Sandwich,Beverages,40,13,606,,Mr.,Night
13498480,6/20/2022,Sandwich,Fastfood,20,7,210,Cash,Mr.,Afternoon
12514064,7/27/2022,Frankie,Fastfood,50,8,189,Online,Mrs.,Midnight
5600328,11-05-2022,Cold coffee,Fastfood,25,6,319,Online,Mrs.,Night
13240918,6/20/2022,Cold coffee,Fastfood,40,11,448,Online,Mrs.,Morning
687624,5/27/2022,Frankie,Fastfood,25,7,274,Cash,Mrs.,Midnight
11477458,5/23/2022,Panipuri,Fastfood,20,15,782,Cash,Mrs.,Midnight
15816766,12/25/2022,Frankie,Fastfood,50,1,57,Online,Mrs.,Midnight
1809081,12/14/2022,Panipuri,Fastfood,20,14,442,Cash,Mr.,Afternoon
3697895,10/14/2022,Frankie,Fastfood,20,3,190,,Mr.,Morning
1053675,4/19/2022,Panipuri,Fastfood,20,1,26,Cash,Mrs.,Night
13837539,1/16/2023,Cold coffee,Fastfood,25,13,175,Cash,Mrs.,Afternoon
2731412,06-07-2022,Vadapav,Beverages,20,4,175,Cash,Mr.,Morning
435835,08-08-2022,Sandwich,Fastfood,20,5,239,Cash,Mr.,Evening
4997537,11-03-2022,Cold coffee,Beverages,40,10,429,Cash,Mrs.,Afternoon
14011245,06-11-2022,Cold coffee,Beverages,25,2,56,Online,Mrs.,Midnight
7340948,12-10-2022,Frankie,Fastfood,50,11,463,,Mrs.,Midnight
2524927,03-03-2023,Sugarcane juice,Fastfood,25,4,330,Online,Mrs.,Night
10168991,01-04-2023,Panipuri,Beverages,20,2,26,Cash,Mrs.,Evening
9035114,02-04-2023,Sandwich,Beverages,40,9,426,Cash,Mr.,Evening
8004986,12-04-2022,Vadapav,Fastfood,20,10,133,Cash,Mrs.,Afternoon
6865914,6/15/2022,Aalopuri,Fastfood,20,14,362,,Mr.,Night
4537604,08-10-2022,Sugarcane juice,Fastfood,20,10,313,Online,Mr.,Afternoon
6762148,01-04-2023,Cold coffee,Beverages,60,4,70,Cash,Mr.,Midnight
11777960,05-09-2022,Panipuri,Fastfood,20,7,286,Cash,Mrs.,Night
1449631,09-11-2022,Vadapav,Fastfood,60,1,158,Cash,Mr.,Night
16162661,09-08-2022,Cold coffee,Fastfood,40,4,217,,Mrs.,Evening
14251585,1/19/2023,Aalopuri,Fastfood,20,3,54,Online,Mr.,Midnight
3602261,6/24/2022,Vadapav,Fastfood,20,8,111,Online,Mr.,Evening
9246726,8/22/2022,Panipuri,Fastfood,25,3,47,Online,Mrs.,Morning
14526123,5/15/2022,Aalopuri,Fastfood,20,9,99,,Mr.,Evening
13171367,10/16/2022,Aalopuri,Fastfood,20,9,223,Cash,Mr.,Evening
8309593,02-06-2023,Frankie,Fastfood,40,2,122,Online,Mr.,Afternoon
15206454,2/24/2023,Aalopuri,Beverages,25,5,157,Cash,Mr.,Night
15199718,10/28/2022,Cold coffee,Fastfood,60,4,176,Online,Mr.,Morning
6621270,12-02-2022,Cold coffee,Fastfood,50,12,563,,Mr.,Morning
15669414,01-03-2023,Panipuri,Fastfood,20,14,235,Cash,Mrs.,Afternoon
7266402,11/26/2022,Sugarcane juice,Fastfood,20,7,353,Online,Mrs.,Night
15322904,10/14/2022,Sandwich,Fastfood,25,14,616,Cash,Mr.,Evening
13112532,3/16/2023,Sugarcane juice,Fastfood,20,12,379,Cash,Mrs.,Afternoon
3053577,10/13/2022,Cold coffee,Beverages,40,6,166,Cash,Mr.,Afternoon
11494751,10/14/2022,Vadapav,Beverages,40,9,519,Online,Mrs.,Midnight
6037120,3/26/2023,Vadapav,Fastfood,50,5,179,Cash,Mr.,Afternoon
4354088,3/18/2023,Sandwich,Fastfood,60,13,454,Cash,Mr.,Night
5085733,4/21/2022,Aalopuri,Beverages,20,13,104,Cash,Mr.,Morning
9371061,10/27/2022,Sandwich,Beverages,40,13,707,Cash,Mrs.,Night
2494886,4/21/2022,Frankie,Fastfood,20,2,60,Cash,Mr.,Night
6557933,12/24/2022,Panipuri,Fastfood,20,3,189,Online,Mrs.,Midnight
5225648,7/17/2022,Cold coffee,Beverages,40,10,270,Online,Mrs.,Midnight
10524415,07-10-2022,Panipuri,Beverages,50,7,205,Cash,Mr.,Night
1465551,10-09-2022,Frankie,Fastfood,20,3,85,Cash,Mrs.,Evening
9552432,01-05-2023,Frankie,Fastfood,50,6,59,Online,Mr.,Evening
5841396,12-02-2022,Cold coffee,Fastfood,40,6,297,,Mrs.,Afternoon
7717613,12/14/2022,Cold coffee,Fastfood,40,14,699,Online,Mrs.,Afternoon
5652562,03-01-2023,Vadapav,Fastfood,20,11,153,Online,Mrs.,Night
10935418,02-09-2023,Sugarcane juice,Fastfood,20,11,215,Cash,Mr.,Midnight
2303156,04-03-2022,Vadapav,Beverages,20,4,52,Cash,Mr.,Morning
15011794,9/28/2022,Panipuri,Fastfood,50,1,33,Cash,Mrs.,Afternoon
1001901,11/20/2022,Frankie,Beverages,25,9,253,Cash,Mrs.,Evening
10203467,07-12-2022,Sandwich,Beverages,40,9,174,Cash,Mr.,Night
5676326,10-05-2022,Panipuri,Beverages,60,9,250,Cash,Mr.,Morning
14630078,01-04-2023,Sandwich,Beverages,60,11,337,Cash,Mr.,Night
12110059,9/18/2022,Frankie,Fastfood,50,13,458,Online,Mrs.,Midnight
1185341,9/14/2022,Vadapav,Fastfood,20,13,486,Cash,Mr.,Afternoon
7189477,01-04-2023,Sugarcane juice,Beverages,50,10,333,Online,Mr.,Night
6213242,11/17/2022,Frankie,Beverages,20,7,48,,Mr.,Midnight
12024313,10/22/2022,Sandwich,Fastfood,60,2,84,Cash,Mr.,Midnight
4244073,1/14/2023,Sandwich,Beverages,20,10,358,Cash,Mr.,Night
11730906,10-11-2022,Vadapav,Beverages,25,4,33,Cash,Mrs.,Evening
3848955,10/17/2022,Cold coffee,Beverages,40,2,37,Online,Mr.,Morning
4680124,6/20/2022,Sugarcane juice,Fastfood,20,14,322,Cash,Mr.,Midnight
6133490,10/30/2022,Cold coffee,Fastfood,40,2,90,Online,Mrs.,Night
1697248,11/16/2022,Sugarcane juice,Beverages,50,12,301,Online,Mrs.,Night
114453,1/13/2023,Vadapav,Fastfood,20,8,54,Online,Mr.,Midnight
923650,10-07-2022,Aalopuri,Fastfood,20,2,54,Online,Mr.,Morning
10113829,11/22/2022,Aalopuri,Fastfood,20,12,257,Cash,Mr.,Morning
958741,3/26/2023,Sandwich,Fastfood,20,7,355,Online,Mr.,Afternoon
14429658,10-11-2022,Sugarcane juice,Beverages,20,13,433,Online,Mrs.,Night
4760020,10/24/2022,Frankie,Fastfood,25,9,410,Cash,Mr.,Night
8086915,9/15/2022,Sandwich,Fastfood,50,4,155,Cash,Mr.,Night
10122401,06-01-2022,Frankie,Fastfood,60,9,373,Cash,Mr.,Afternoon
5798864,2/16/2023,Cold coffee,Beverages,50,12,286,,Mr.,Afternoon
3839052,1/26/2023,Sandwich,Fastfood,60,7,607,Cash,Mr.,Night
4253796,04-04-2022,Frankie,Beverages,50,8,147,Cash,Mrs.,Midnight
5111965,08-04-2022,Panipuri,Fastfood,20,5,156,Online,Mrs.,Morning
10480538,1/18/2023,Aalopuri,Fastfood,20,4,42,Cash,Mr.,Night
2003562,2/24/2023,Sandwich,Fastfood,50,9,365,Online,Mrs.,Night
398920,1/27/2023,Panipuri,Beverages,60,6,484,Cash,Mrs.,Afternoon
4251921,03-01-2023,Aalopuri,Fastfood,20,9,147,Cash,Mr.,Night
5687896,7/21/2022,Sandwich,Fastfood,40,9,142,Online,Mr.,Night
14806352,8/14/2022,Sugarcane juice,Fastfood,20,14,622,Online,Mr.,Evening
10746335,04-11-2022,Panipuri,Fastfood,50,14,469,Online,Mrs.,Evening
16379741,4/28/2022,Sugarcane juice,Beverages,20,10,192,Cash,Mrs.,Night
5333864,08-02-2022,Vadapav,Fastfood,20,14,492,Online,Mr.,Night
1985036,3/14/2023,Sugarcane juice,Fastfood,25,2,96,Online,Mr.,Midnight
12265155,5/26/2022,Sandwich,Fastfood,60,12,273,Cash,Mrs.,Evening
12610616,11-02-2022,Panipuri,Fastfood,20,11,166,Cash,Mrs.,Midnight
5888456,11/28/2022,Cold coffee,Beverages,40,2,131,Online,Mr.,Evening
16207531,12-09-2022,Sandwich,Fastfood,60,7,389,Online,Mrs.,Night
6464218,5/21/2022,Vadapav,Fastfood,20,12,172,Cash,Mrs.,Midnight
2962972,9/14/2022,Frankie,Beverages,25,14,340,Cash,Mrs.,Afternoon
2296746,7/30/2022,Frankie,Fastfood,25,5,297,Online,Mrs.,Night
1328336,7/19/2022,Cold coffee,Beverages,60,9,225,Online,Mrs.,Afternoon
1986190,5/22/2022,Panipuri,Beverages,60,6,288,Cash,Mrs.,Evening
2161941,8/26/2022,Panipuri,Fastfood,40,7,163,Online,Mrs.,Midnight
10496000,08-06-2022,Cold coffee,Beverages,60,2,120,Cash,Mrs.,Morning
678550,10/19/2022,Frankie,Fastfood,20,8,417,Cash,Mrs.,Midnight
12125399,10/20/2022,Cold coffee,Fastfood,40,14,715,Cash,Mrs.,Midnight
10708914,6/15/2022,Cold coffee,Beverages,40,12,592,Cash,Mr.,Evening
14171269,10/16/2022,Sandwich,Fastfood,40,6,285,Cash,Mrs.,Evening
408400,4/16/2022,Frankie,Fastfood,50,5,170,Online,Mr.,Morning
12393694,2/25/2023,Sugarcane juice,Beverages,20,11,115,Cash,Mrs.,Morning
9758248,6/24/2022,Sandwich,Fastfood,50,4,157,Online,Mrs.,Afternoon
15352538,7/16/2022,Aalopuri,Fastfood,20,6,159,,Mr.,Evening
13801150,09-07-2022,Sugarcane juice,Fastfood,20,13,526,Cash,Mrs.,Morning
3281771,5/19/2022,Sugarcane juice,Fastfood,60,5,141,Cash,Mrs.,Afternoon
7769177,10/28/2022,Aalopuri,Beverages,25,3,39,Cash,Mr.,Midnight
1493887,8/27/2022,Panipuri,Fastfood,60,12,326,Online,Mr.,Afternoon
7567768,11-08-2022,Cold coffee,Fastfood,25,11,566,Cash,Mrs.,Afternoon
12543764,6/20/2022,Cold coffee,Beverages,40,13,742,Cash,Mrs.,Evening
6622692,9/28/2022,Aalopuri,Fastfood,20,5,84,Online,Mr.,Afternoon
10811315,1/13/2023,Cold coffee,Beverages,40,12,489,Cash,Mrs.,Afternoon
8621588,12-10-2022,Panipuri,Fastfood,20,5,61,Online,Mrs.,Evening
3454405,05-08-2022,Frankie,Fastfood,50,7,315,Cash,Mr.,Morning
1694446,03-03-2023,Vadapav,Beverages,50,3,326,Online,Mr.,Morning
7094647,12-11-2022,Panipuri,Beverages,60,4,176,Cash,Mrs.,Afternoon
8344897,4/16/2022,Aalopuri,Fastfood,25,13,408,Online,Mr.,Morning
8347994,10/31/2022,Sugarcane juice,Fastfood,20,5,445,Cash,Mr.,Midnight
9255273,02-07-2023,Panipuri,Beverages,60,2,55,Cash,Mrs.,Morning
15121956,4/25/2022,Cold coffee,Fastfood,40,12,559,Cash,Mrs.,Night
1466307,08-10-2022,Cold coffee,Fastfood,50,10,404,,Mr.,Midnight
6180101,10/17/2022,Frankie,Fastfood,40,14,562,Online,Mrs.,Afternoon
14552018,02-01-2023,Vadapav,Fastfood,25,6,133,Cash,Mrs.,Evening
4667012,06-06-2022,Frankie,Beverages,25,5,122,Cash,Mr.,Night
14122822,8/30/2022,Sugarcane juice,Fastfood,20,8,245,Cash,Mr.,Evening
8277314,12/22/2022,Vadapav,Fastfood,20,12,181,Cash,Mr.,Afternoon
4940832,01-04-2023,Sugarcane juice,Fastfood,20,10,215,Online,Mr.,Morning
16320510,10/26/2022,Vadapav,Fastfood,25,5,303,Online,Mrs.,Afternoon
7851131,2/14/2023,Cold coffee,Beverages,40,9,360,Online,Mr.,Night
3851694,2/22/2023,Panipuri,Fastfood,20,2,86,Online,Mr.,Midnight
4782142,12-10-2022,Panipuri,Beverages,25,14,558,Cash,Mr.,Night
13493604,08-09-2022,Frankie,Fastfood,20,9,303,Cash,Mrs.,Afternoon
15068680,01-01-2023,Sugarcane juice,Fastfood,20,10,167,Online,Mrs.,Evening
3914965,6/25/2022,Frankie,Beverages,25,7,146,Cash,Mr.,Midnight
147077,12-05-2022,Aalopuri,Fastfood,20,7,107,Cash,Mrs.,Morning
527111,11-05-2022,Sugarcane juice,Fastfood,20,3,40,Cash,Mrs.,Afternoon
7004916,8/24/2022,Panipuri,Fastfood,20,4,226,Online,Mr.,Midnight
9163664,8/17/2022,Sugarcane juice,Fastfood,20,9,130,,Mrs.,Morning
11880085,11/18/2022,Sugarcane juice,Beverages,25,6,184,Cash,Mr.,Afternoon
13517336,3/27/2023,Panipuri,Fastfood,25,12,521,Cash,Mrs.,Afternoon
10104116,03-09-2023,Cold coffee,Beverages,40,3,283,Cash,Mrs.,Afternoon
15950219,07-10-2022,Vadapav,Fastfood,25,6,78,Online,Mr.,Night
615944,12/26/2022,Panipuri,Beverages,20,9,202,Cash,Mrs.,Midnight
6126732,2/19/2023,Frankie,Beverages,60,2,111,Cash,Mr.,Night
8102967,09-10-2022,Sugarcane juice,Beverages,60,5,294,Online,Mr.,Night
13643451,12-03-2022,Sandwich,Beverages,50,1,34,Online,Mrs.,Evening
13665659,9/25/2022,Sugarcane juice,Fastfood,20,2,27,Online,Mrs.,Night
14435945,12-10-2022,Vadapav,Fastfood,25,15,584,Online,Mrs.,Morning
1980098,05-09-2022,Cold coffee,Fastfood,60,11,629,,Mrs.,Night
454039,10/20/2022,Frankie,Fastfood,60,1,37,Online,Mr.,Midnight
2053141,4/30/2022,Sugarcane juice,Fastfood,20,12,227,Cash,Mrs.,Afternoon
1794708,7/29/2022,Panipuri,Beverages,60,12,251,Online,Mrs.,Afternoon
4864264,8/22/2022,Frankie,Fastfood,25,10,331,Online,Mr.,Night
12406479,10/26/2022,Frankie,Beverages,50,3,196,Cash,Mrs.,Night
13730303,5/21/2022,Cold coffee,Fastfood,60,14,783,Cash,Mrs.,Midnight
7604022,10-08-2022,Frankie,Fastfood,50,14,307,,Mr.,Evening
13775766,11-06-2022,Cold coffee,Beverages,60,9,246,Online,Mr.,Morning
16456298,07-01-2022,Panipuri,Fastfood,50,5,169,Online,Mrs.,Night
8910517,10-08-2022,Sandwich,Fastfood,40,14,438,Cash,Mrs.,Evening
5493358,06-06-2022,Vadapav,Beverages,20,3,34,Online,Mrs.,Evening
8890140,1/13/2023,Panipuri,Fastfood,40,8,177,Cash,Mrs.,Evening
11756950,7/16/2022,Sugarcane juice,Fastfood,20,6,83,Online,Mrs.,Midnight
4122149,04-12-2022,Frankie,Beverages,40,2,55,Cash,Mr.,Night
9099466,7/26/2022,Cold coffee,Beverages,40,3,158,Online,Mr.,Evening
9589238,2/13/2023,Aalopuri,Fastfood,20,12,69,Cash,Mrs.,Morning
54650,12-05-2022,Vadapav,Fastfood,20,15,615,Online,Mr.,Midnight
10599141,05-09-2022,Sugarcane juice,Fastfood,20,6,114,Cash,Mr.,Afternoon
1803329,06-02-2022,Cold coffee,Fastfood,50,6,227,Online,Mr.,Midnight
9406587,06-08-2022,Sandwich,Beverages,20,13,359,Online,Mrs.,Night
2928612,9/15/2022,Frankie,Fastfood,25,7,263,Cash,Mr.,Midnight
12483405,12/24/2022,Cold coffee,Beverages,40,1,36,Cash,Mr.,Night
13900173,4/14/2022,Cold coffee,Fastfood,50,8,504,Online,Mr.,Night
11233880,11-12-2022,Frankie,Fastfood,20,15,872,Online,Mrs.,Evening
9849661,04-08-2022,Aalopuri,Fastfood,20,3,32,Online,Mr.,Afternoon
14836200,02-07-2023,Frankie,Fastfood,40,11,383,Online,Mrs.,Evening
16427407,6/30/2022,Sugarcane juice,Fastfood,60,9,179,Online,Mr.,Afternoon
12441545,12-07-2022,Sandwich,Fastfood,60,14,702,,Mr.,Midnight
12511153,6/28/2022,Cold coffee,Beverages,40,4,389,Cash,Mr.,Midnight
7860144,12/25/2022,Frankie,Fastfood,20,11,352,Online,Mrs.,Midnight
4621783,1/16/2023,Sandwich,Fastfood,40,3,91,Cash,Mr.,Afternoon
9807900,4/17/2022,Sandwich,Fastfood,40,15,852,Cash,Mr.,Night
1427880,2/22/2023,Vadapav,Fastfood,20,2,105,Online,Mrs.,Evening
580864,01-11-2023,Sandwich,Beverages,40,8,189,Online,Mr.,Evening
16269343,3/24/2023,Aalopuri,Fastfood,20,15,361,Online,Mr.,Afternoon
15274101,10/28/2022,Panipuri,Fastfood,20,1,28,Online,Mr.,Morning
9369196,11/15/2022,Cold coffee,Fastfood,25,9,298,Cash,Mrs.,Midnight
2946141,12/29/2022,Vadapav,Beverages,20,3,68,Cash,Mr.,Morning
14198036,2/14/2023,Panipuri,Beverages,25,15,606,Online,Mrs.,Night
15799272,6/22/2022,Panipuri,Beverages,25,7,184,Cash,Mr.,Afternoon
1644464,1/29/2023,Aalopuri,Fastfood,20,11,183,,Mr.,Midnight
12395851,01-11-2023,Panipuri,Beverages,60,14,628,,Mr.,Evening
14125996,1/17/2023,Vadapav,Fastfood,20,6,113,,Mr.,Morning
16145943,4/19/2022,Aalopuri,Fastfood,20,9,179,Cash,Mrs.,Afternoon
2352303,4/21/2022,Sandwich,Beverages,25,12,164,Online,Mrs.,Midnight
15777010,03-09-2023,Panipuri,Fastfood,25,9,280,Cash,Mrs.,Afternoon
7380368,2/28/2023,Sugarcane juice,Beverages,60,3,131,Cash,Mrs.,Afternoon
5727897,10-11-2022,Aalopuri,Fastfood,20,15,674,Cash,Mrs.,Midnight
15968971,11/15/2022,Panipuri,Fastfood,60,10,286,Online,Mrs.,Midnight
2038306,9/21/2022,Sugarcane juice,Fastfood,50,13,453,Online,Mr.,Night
8617862,05-08-2022,Panipuri,Fastfood,20,9,154,Cash,Mrs.,Morning
11567628,04-10-2022,Aalopuri,Fastfood,20,3,64,Cash,Mr.,Afternoon
7732095,7/27/2022,Panipuri,Fastfood,40,1,69,Cash,Mrs.,Afternoon
16199221,05-05-2022,Frankie,Beverages,60,12,380,Cash,Mrs.,Night
14065888,4/26/2022,Sugarcane juice,Fastfood,25,10,340,Cash,Mrs.,Evening
7581546,01-03-2023,Cold coffee,Beverages,40,4,323,Cash,Mrs.,Evening
6283381,08-09-2022,Aalopuri,Fastfood,20,12,480,Online,Mrs.,Night
1149721,12-09-2022,Aalopuri,Fastfood,20,6,116,Cash,Mrs.,Night
2145471,5/22/2022,Aalopuri,Fastfood,20,5,277,Cash,Mrs.,Morning
8442524,6/26/2022,Sugarcane juice,Fastfood,50,6,327,Cash,Mr.,Afternoon
13092180,8/25/2022,Aalopuri,Fastfood,20,2,48,Online,Mr.,Midnight
3584039,8/15/2022,Aalopuri,Fastfood,20,10,413,Online,Mr.,Night
3823369,10/14/2022,Sandwich,Fastfood,40,10,668,Cash,Mrs.,Morning
7337069,03-01-2023,Sandwich,Beverages,50,13,496,Cash,Mrs.,Afternoon
3223949,8/13/2022,Sandwich,Fastfood,60,8,253,Online,Mr.,Evening
3393650,5/14/2022,Sugarcane juice,Fastfood,20,13,356,,Mr.,Midnight
2597375,3/15/2023,Panipuri,Fastfood,20,8,201,Cash,Mr.,Evening
11800867,9/19/2022,Panipuri,Fastfood,25,8,132,Cash,Mrs.,Afternoon
10405178,1/26/2023,Panipuri,Fastfood,50,12,609,Cash,Mrs.,Midnight
894417,02-08-2023,Sandwich,Fastfood,40,8,273,Online,Mr.,Morning
6509196,04-10-2022,Sandwich,Fastfood,40,7,342,Cash,Mrs.,Afternoon
11183428,11-03-2022,Vadapav,Fastfood,20,2,94,Online,Mr.,Afternoon
15568052,8/25/2022,Aalopuri,Fastfood,20,14,402,Online,Mrs.,Afternoon
12925797,3/20/2023,Aalopuri,Fastfood,20,14,496,Cash,Mr.,Evening
16447183,3/16/2023,Sugarcane juice,Beverages,50,2,30,Cash,Mrs.,Evening
3678216,02-03-2023,Aalopuri,Fastfood,20,7,82,,Mrs.,Midnight
9016844,10/20/2022,Cold coffee,Fastfood,25,4,421,Online,Mr.,Midnight
5511578,1/24/2023,Cold coffee,Beverages,60,3,250,Cash,Mrs.,Morning
11196652,8/17/2022,Panipuri,Beverages,20,15,427,Cash,Mr.,Midnight
13358853,4/16/2022,Vadapav,Fastfood,25,13,453,,Mrs.,Midnight
16006751,9/21/2022,Sugarcane juice,Fastfood,20,14,478,Cash,Mrs.,Midnight
11007957,8/14/2022,Vadapav,Fastfood,40,9,275,Online,Mrs.,Night
3614061,01-11-2023,Vadapav,Fastfood,50,10,356,Online,Mrs.,Night
10538230,2/16/2023,Sandwich,Fastfood,50,3,166,Cash,Mrs.,Afternoon
7134582,12/17/2022,Sandwich,Fastfood,50,3,147,Cash,Mrs.,Morning
11448626,08-09-2022,Vadapav,Fastfood,20,15,741,Online,Mr.,Evening
4234452,04-03-2022,Cold coffee,Beverages,40,13,535,Cash,Mrs.,Evening
15373958,4/26/2022,Cold coffee,Beverages,60,4,653,Online,Mrs.,Night
6686063,11-02-2022,Sugarcane juice,Beverages,20,2,42,Online,Mr.,Midnight
4817374,04-11-2022,Panipuri,Fastfood,25,14,439,,Mr.,Evening
5661082,10-01-2022,Sugarcane juice,Fastfood,20,9,318,Online,Mr.,Midnight
16011078,3/22/2023,Aalopuri,Fastfood,20,14,581,Online,Mr.,Morning
3430281,10/18/2022,Cold coffee,Beverages,40,10,302,,Mrs.,Midnight
6895614,11/15/2022,Cold coffee,Beverages,60,3,147,Cash,Mr.,Afternoon
12150295,10/24/2022,Aalopuri,Fastfood,25,12,409,Online,Mrs.,Evening
9735398,11/23/2022,Panipuri,Beverages,25,10,71,Online,Mr.,Morning
10230828,10-08-2022,Vadapav,Fastfood,20,14,666,Cash,Mr.,Afternoon
14904389,09-03-2022,Aalopuri,Fastfood,20,13,161,,Mr.,Afternoon
5938970,2/26/2023,Sandwich,Beverages,60,14,578,Cash,Mr.,Afternoon
5649825,04-07-2022,Sugarcane juice,Fastfood,20,4,60,Cash,Mr.,Afternoon
