date,item_name,item_type,item_price,quantity,transaction_amount,transaction_type,received_by,time_of_sale
7/18/2022,Frankie,Beverages,50,6,362,Cash,Mr.,Afternoon
3/16/2023,Sugarcane juice,Fastfood,20,2,29,Cash,Mrs.,Afternoon
08-09-2022,Aalopuri,Fastfood,25,6,85,Cash,Mrs.,Night
01-06-2023,Vadapav,Fastfood,20,12,459,Cash,Mr.,Night
11-02-2022,Sugarcane juice,Fastfood,20,5,162,Cash,Mrs.,Midnight
10/17/2022,Aalopuri,Fastfood,20,10,106,Online,Mr.,Midnight
4/25/2022,Sandwich,Fastfood,50,15,554,Cash,Mr.,Morning
9/29/2022,Panipuri,Fastfood,20,14,561,Cash,Mr.,Afternoon
7/30/2022,Aalopuri,Fastfood,20,7,41,Online,Mrs.,Night
7/27/2022,Cold coffee,Beverages,40,8,521,Online,Mrs.,Night
01-05-2023,Panipuri,Fastfood,20,1,151,Online,Mrs.,Night
5/16/2022,Aalopuri,Fastfood,20,11,317,Online,Mr.,Night
12/17/2022,Panipuri,Beverages,25,2,61,Online,Mr.,Afternoon
02-03-2023,Vadapav,Fastfood,20,10,320,Cash,Mr.,Midnight
04-12-2022,Vadapav,Fastfood,20,4,73,Online,Mrs.,Midnight
5/18/2022,Panipuri,Beverages,20,11,203,Online,Mr.,Afternoon
06-11-2022,Vadapav,Fastfood,20,4,454,Online,Mr.,Midnight
05-05-2022,Sugarcane juice,Fastfood,20,7,114,Cash,Mr.,Morning
10/16/2022,Cold coffee,Fastfood,40,14,660,Online,Mr.,Evening
09-07-2022,Sugarcane juice,Fastfood,25,2,75,Cash,Mr.,Midnight
05-11-2022,Vadapav,Fastfood,20,9,353,Cash,Mrs.,Midnight
9/18/2022,Panipuri,Beverages,20,13,367,Online,Mr.,Midnight
12/24/2022,Cold coffee,Fastfood,40,12,481,Cash,Mrs.,Midnight
8/31/2022,Cold coffee,Beverages,25,11,507,Cash,Mr.,Afternoon
03-01-2023,Sugarcane juice,Fastfood,20,6,170,Cash,Mr.,Evening
10/28/2022,Panipuri,Fastfood,20,2,46,Online,Mrs.,Evening
03-11-2023,Vadapav,Beverages,20,5,71,Cash,Mr.,Midnight
07-12-2022,Cold coffee,Beverages,40,13,156,Cash,Mrs.,Night
9/28/2022,Vadapav,Fastfood,20,9,127,Cash,Mrs.,Midnight
5/25/2022,Cold coffee,Fastfood,40,7,442,Online,Mrs.,Evening
05-05-2022,Vadapav,Fastfood,20,4,97,Online,Mrs.,Morning
2/15/2023,Sugarcane juice,Fastfood,20,14,621,Online,Mrs.,Morning
12-03-2022,Aalopuri,Fastfood,20,8,64,Online,Mrs.,Midnight
01-10-2023,Aalopuri,Fastfood,20,12,220,Cash,Mr.,Midnight
06-08-2022,Sandwich,Beverages,40,4,241,Online,Mr.,Morning
9/30/2022,Sugarcane juice,Fastfood,20,15,701,Online,Mr.,Midnight
5/26/2022,Aalopuri,Fastfood,20,4,193,Online,Mrs.,Midnight
01-07-2023,Sandwich,Fastfood,50,14,641,Cash,Mr.,Afternoon
12/24/2022,Aalopuri,Fastfood,20,12,407,Cash,Mr.,Evening
8/27/2022,Frankie,Fastfood,25,10,296,Online,Mr.,Night
4/30/2022,Frankie,Fastfood,50,13,439,Online,Mrs.,Evening
8/18/2022,Sugarcane juice,Fastfood,20,8,168,Cash,Mrs.,Morning
01-01-2023,Aalopuri,Fastfood,20,8,203,Online,Mrs.,Evening
9/21/2022,Sugarcane juice,Beverages,50,2,70,Cash,Mrs.,Night
05-02-2022,Panipuri,Fastfood,60,11,307,Online,Mrs.,Afternoon
10-05-2022,Frankie,Fastfood,20,13,527,Cash,Mr.,Morning
5/23/2022,Vadapav,Fastfood,25,4,166,Online,Mr.,Evening
01-04-2023,Sandwich,Beverages,60,10,510,Online,Mr.,Morning
2/13/2023,Frankie,Fastfood,20,8,467,Online,Mrs.,Morning
7/23/2022,Cold coffee,Fastfood,40,6,272,Cash,Mr.,Morning
10-05-2022,Panipuri,Fastfood,50,14,787,Online,Mrs.,Night
11/23/2022,Sugarcane juice,Fastfood,25,15,677,Online,Mrs.,Afternoon
05-04-2022,Sandwich,Fastfood,40,13,669,Online,Mrs.,Morning
1/23/2023,Frankie,Fastfood,20,11,599,Cash,Mr.,Morning
10-07-2022,Vadapav,Fastfood,60,12,298,Cash,Mr.,Morning
04-07-2022,Sugarcane juice,Beverages,25,5,53,Cash,Mr.,Midnight
6/30/2022,Vadapav,Fastfood,20,11,416,Online,Mr.,Afternoon
08-07-2022,Sandwich,Fastfood,50,15,735,Online,Mrs.,Afternoon
10-08-2022,Vadapav,Fastfood,20,5,202,Online,Mr.,Evening
11/24/2022,Cold coffee,Fastfood,25,2,101,Cash,Mr.,Morning
02-07-2023,Sandwich,Beverages,40,3,170,Cash,Mrs.,Afternoon
10/26/2022,Panipuri,Fastfood,60,8,282,Cash,Mr.,Evening
05-07-2022,Frankie,Fastfood,25,12,538,Cash,Mr.,Morning
11-12-2022,Sandwich,Fastfood,50,7,327,Cash,Mr.,Night
2/27/2023,Frankie,Beverages,40,12,541,Cash,Mr.,Evening
02-01-2023,Sugarcane juice,Beverages,40,15,655,Cash,Mrs.,Morning
10/30/2022,Sugarcane juice,Fastfood,50,12,566,Cash,Mr.,Night
1/15/2023,Sandwich,Beverages,60,12,122,Cash,Mrs.,Night
12/14/2022,Sugarcane juice,Fastfood,20,10,122,Cash,Mr.,Morning
12-02-2022,Cold coffee,Fastfood,50,10,460,Cash,Mrs.,Midnight
12/23/2022,Sandwich,Beverages,50,5,182,Online,Mrs.,Afternoon
06-09-2022,Aalopuri,Beverages,20,6,173,Cash,Mrs.,Midnight
4/25/2022,Sugarcane juice,Fastfood,20,15,662,Cash,Mrs.,Midnight
03-09-2023,Frankie,Fastfood,40,7,267,Online,Mr.,Midnight
1/25/2023,Sugarcane juice,Beverages,25,12,214,Cash,Mrs.,Evening
07-12-2022,Aalopuri,Fastfood,20,13,308,Cash,Mrs.,Afternoon
03-01-2023,Aalopuri,Fastfood,20,3,278,Online,Mrs.,Morning
06-10-2022,Panipuri,Fastfood,50,14,409,Cash,Mr.,Midnight
08-04-2022,Frankie,Fastfood,25,2,77,Online,Mr.,Morning
11-08-2022,Panipuri,Beverages,50,5,109,Online,Mr.,Midnight
6/30/2022,Vadapav,Beverages,20,7,202,Online,Mr.,Night
1/13/2023,Sandwich,Beverages,60,13,472,Cash,Mr.,Afternoon
07-10-2022,Cold coffee,Fastfood,40,10,308,Online,Mrs.,Night
10/17/2022,Frankie,Beverages,50,15,312,Cash,Mr.,Evening
6/20/2022,Sugarcane juice,Fastfood,50,3,106,Online,Mrs.,Night
7/19/2022,Aalopuri,Fastfood,20,12,399,Cash,Mrs.,Midnight
3/27/2023,Frankie,Beverages,20,10,335,Cash,Mr.,Afternoon
01-03-2023,Panipuri,Beverages,50,11,221,Cash,Mrs.,Midnight
07-01-2022,Frankie,Beverages,25,5,35,Cash,Mr.,Night
8/23/2022,Frankie,Fastfood,50,6,288,Cash,Mr.,Midnight
7/22/2022,Sugarcane juice,Fastfood,20,2,44,Online,Mrs.,Afternoon
07-02-2022,Panipuri,Fastfood,20,9,80,Online,Mr.,Evening
3/19/2023,Frankie,Fastfood,40,2,293,Cash,Mrs.,Evening
11/25/2022,Sugarcane juice,Fastfood,50,2,271,Cash,Mr.,Night
6/17/2022,Vadapav,Fastfood,25,14,505,Cash,Mrs.,Afternoon
9/18/2022,Sugarcane juice,Fastfood,50,15,508,Cash,Mr.,Midnight
07-01-2022,Sandwich,Fastfood,60,8,416,Online,Mr.,Night
12/24/2022,Sugarcane juice,Fastfood,20,7,135,Online,Mr.,Evening
11-08-2022,Sandwich,Fastfood,40,12,576,Online,Mrs.,Midnight
10/21/2022,Frankie,Fastfood,60,6,161,Cash,Mrs.,Evening
8/18/2022,Aalopuri,Fastfood,20,4,67,Online,Mr.,Night
7/27/2022,Vadapav,Fastfood,20,14,418,Online,Mr.,Afternoon
8/24/2022,Aalopuri,Beverages,25,14,324,Cash,Mr.,Midnight
4/23/2022,Cold coffee,Beverages,60,14,643,Cash,Mr.,Afternoon
9/15/2022,Sugarcane juice,Fastfood,25,6,122,Online,Mr.,Midnight
01-01-2023,Cold coffee,Beverages,40,13,719,Online,Mr.,Midnight
12/20/2022,Vadapav,Beverages,50,7,96,Online,Mrs.,Afternoon
09-12-2022,Aalopuri,Fastfood,20,5,141,Cash,Mr.,Midnight
08-10-2022,Cold coffee,Fastfood,40,2,100,Online,Mr.,Night
11/23/2022,Sugarcane juice,Fastfood,25,13,428,Cash,Mr.,Evening
10-08-2022,Sugarcane juice,Beverages,25,7,119,Online,Mrs.,Midnight
04-04-2022,Aalopuri,Fastfood,20,9,246,Cash,Mrs.,Night
11/26/2022,Cold coffee,Fastfood,40,14,729,Cash,Mrs.,Midnight
7/30/2022,Vadapav,Fastfood,20,4,53,Cash,Mrs.,Midnight
11-12-2022,Sandwich,Beverages,60,3,44,Online,Mrs.,Evening
5/31/2022,Vadapav,Fastfood,20,9,110,Cash,Mrs.,Midnight
1/18/2023,Vadapav,Fastfood,20,8,34,Cash,Mrs.,Night
4/26/2022,Sandwich,Beverages,60,14,743,Cash,Mrs.,Midnight
6/26/2022,Sandwich,Fastfood,40,12,405,Online,Mr.,Evening
5/31/2022,Cold coffee,Fastfood,25,12,541,Cash,Mrs.,Morning
07-06-2022,Frankie,Fastfood,40,15,780,Online,Mrs.,Morning
09-09-2022,Aalopuri,Fastfood,20,5,134,Online,Mr.,Morning
11/30/2022,Vadapav,Fastfood,20,15,796,Cash,Mr.,Night
6/30/2022,Aalopuri,Fastfood,20,5,96,Cash,Mrs.,Evening
07-11-2022,Cold coffee,Fastfood,25,2,176,Online,Mrs.,Midnight
5/27/2022,Cold coffee,Fastfood,40,3,400,Online,Mr.,Afternoon
12-11-2022,Vadapav,Fastfood,25,5,97,Cash,Mrs.,Midnight
11/26/2022,Aalopuri,Fastfood,20,3,43,Online,Mrs.,Evening
11/24/2022,Sugarcane juice,Beverages,50,12,342,Online,Mr.,Afternoon
07-04-2022,Vadapav,Fastfood,60,15,537,Cash,Mr.,Night
12/13/2022,Cold coffee,Beverages,40,12,459,Cash,Mr.,Afternoon
10-11-2022,Panipuri,Beverages,60,3,80,Cash,Mrs.,Morning
01-10-2023,Cold coffee,Beverages,40,3,169,Online,Mrs.,Midnight
10-11-2022,Sandwich,Beverages,60,2,40,Online,Mr.,Evening
11/13/2022,Vadapav,Fastfood,20,7,222,Cash,Mrs.,Midnight
12-12-2022,Frankie,Fastfood,20,4,328,Online,Mrs.,Night
6/25/2022,Sugarcane juice,Beverages,60,11,407,Cash,Mrs.,Afternoon
2/26/2023,Sugarcane juice,Fastfood,20,3,67,Online,Mrs.,Morning
8/17/2022,Panipuri,Fastfood,60,12,402,Cash,Mr.,Night
3/23/2023,Frankie,Beverages,60,14,386,Cash,Mr.,Night
8/27/2022,Vadapav,Fastfood,40,12,361,Cash,Mrs.,Morning
4/26/2022,Panipuri,Beverages,50,6,121,Online,Mrs.,Evening
7/31/2022,Vadapav,Fastfood,25,3,342,Online,Mr.,Night
09-12-2022,Sugarcane juice,Fastfood,60,9,621,Cash,Mrs.,Midnight
03-05-2023,Sugarcane juice,Fastfood,20,14,407,Online,Mrs.,Midnight
02-01-2023,Frankie,Fastfood,50,9,178,Cash,Mr.,Midnight
10/28/2022,Aalopuri,Fastfood,20,4,56,Cash,Mrs.,Evening
01-10-2023,Frankie,Beverages,60,12,243,Cash,Mr.,Afternoon
05-03-2022,Vadapav,Fastfood,20,11,231,Online,Mrs.,Evening
1/15/2023,Frankie,Fastfood,50,9,164,Online,Mr.,Evening
03-11-2023,Frankie,Fastfood,20,8,144,Online,Mr.,Afternoon
01-02-2023,Panipuri,Fastfood,20,6,149,Online,Mrs.,Midnight
5/13/2022,Aalopuri,Beverages,20,11,247,Cash,Mr.,Night
08-03-2022,Aalopuri,Beverages,20,1,26,Online,Mrs.,Afternoon
1/28/2023,Cold coffee,Beverages,50,14,413,Cash,Mr.,Morning
9/28/2022,Panipuri,Fastfood,25,2,71,Cash,Mr.,Morning
10/21/2022,Frankie,Fastfood,20,6,223,Cash,Mrs.,Evening
11/17/2022,Sugarcane juice,Beverages,20,3,91,Cash,Mr.,Night
10/24/2022,Vadapav,Beverages,20,6,59,Online,Mrs.,Night
8/14/2022,Frankie,Fastfood,60,10,515,Cash,Mr.,Midnight
12/14/2022,Vadapav,Fastfood,20,1,26,Online,Mrs.,Evening
05-04-2022,Aalopuri,Beverages,25,4,71,Cash,Mr.,Midnight
6/25/2022,Frankie,Beverages,50,3,107,Online,Mrs.,Afternoon
10-08-2022,Cold coffee,Beverages,40,3,225,Cash,Mrs.,Midnight
10-02-2022,Frankie,Fastfood,20,10,229,Online,Mrs.,Midnight
3/16/2023,Frankie,Beverages,50,7,134,Online,Mrs.,Afternoon
12/24/2022,Cold coffee,Fastfood,40,10,388,Cash,Mrs.,Night
11-01-2022,Panipuri,Beverages,20,4,180,Cash,Mrs.,Afternoon
5/22/2022,Aalopuri,Fastfood,20,13,185,Cash,Mrs.,Morning
03-12-2023,Aalopuri,Beverages,20,1,28,Cash,Mrs.,Midnight
6/25/2022,Frankie,Fastfood,40,10,415,Cash,Mrs.,Morning
6/18/2022,Cold coffee,Beverages,40,4,357,Online,Mrs.,Night
6/24/2022,Vadapav,Fastfood,20,9,289,Online,Mrs.,Evening
10-05-2022,Sugarcane juice,Beverages,20,2,101,Online,Mr.,Night
1/16/2023,Sandwich,Beverages,60,13,508,Cash,Mr.,Afternoon
05-04-2022,Vadapav,Fastfood,20,8,145,Online,Mr.,Afternoon
2/13/2023,Aalopuri,Beverages,25,6,100,Cash,Mrs.,Afternoon
7/27/2022,Vadapav,Beverages,25,3,115,Online,Mr.,Morning
04-08-2022,Sandwich,Fastfood,60,14,470,Online,Mrs.,Midnight
2/20/2023,Sandwich,Beverages,50,13,224,Cash,Mr.,Afternoon
11-05-2022,Vadapav,Fastfood,20,12,400,Online,Mr.,Midnight
12/29/2022,Panipuri,Beverages,20,9,438,Online,Mrs.,Midnight
10/18/2022,Aalopuri,Beverages,20,3,35,Cash,Mr.,Evening
11/23/2022,Cold coffee,Beverages,40,14,499,Online,Mr.,Evening
10-02-2022,Sandwich,Fastfood,25,10,375,Cash,Mrs.,Midnight
3/27/2023,Sandwich,Fastfood,20,13,522,Cash,Mrs.,Evening
02-03-2023,Panipuri,Fastfood,50,6,125,Online,Mr.,Morning
1/25/2023,Vadapav,Fastfood,20,5,46,Online,Mrs.,Night
11/17/2022,Cold coffee,Fastfood,20,11,346,Online,Mrs.,Midnight
3/30/2023,Panipuri,Beverages,50,2,26,Cash,Mr.,Night
12-10-2022,Sandwich,Fastfood,40,14,676,Cash,Mr.,Midnight
11/29/2022,Sandwich,Fastfood,25,9,72,Cash,Mrs.,Morning
03-05-2023,Cold coffee,Fastfood,40,11,285,Online,Mrs.,Evening
11-02-2022,Frankie,Fastfood,40,5,247,Online,Mrs.,Afternoon
09-01-2022,Sugarcane juice,Fastfood,25,10,346,Cash,Mr.,Evening
1/23/2023,Aalopuri,Beverages,20,5,41,Online,Mrs.,Afternoon
4/20/2022,Sugarcane juice,Fastfood,20,14,284,Cash,Mrs.,Morning
7/13/2022,Sandwich,Beverages,40,11,360,Cash,Mrs.,Night
11-01-2022,Sugarcane juice,Beverages,25,11,106,Cash,Mr.,Evening
2/24/2023,Sugarcane juice,Fastfood,50,11,549,Cash,Mr.,Midnight
9/28/2022,Sandwich,Fastfood,25,8,306,Online,Mrs.,Midnight
1/28/2023,Frankie,Beverages,40,4,176,Cash,Mrs.,Night
07-01-2022,Cold coffee,Fastfood,40,4,341,Cash,Mr.,Evening
6/30/2022,Panipuri,Fastfood,50,4,248,Online,Mrs.,Morning
11/26/2022,Aalopuri,Fastfood,20,11,316,Online,Mrs.,Morning
12-04-2022,Cold coffee,Fastfood,60,3,137,Cash,Mrs.,Night
6/14/2022,Vadapav,Fastfood,20,9,155,Cash,Mrs.,Midnight
7/17/2022,Frankie,Beverages,25,8,221,Online,Mrs.,Night
01-02-2023,Panipuri,Beverages,40,14,517,Cash,Mr.,Morning
11/13/2022,Sugarcane juice,Fastfood,40,5,95,Online,Mr.,Afternoon
11/28/2022,Panipuri,Fastfood,20,9,130,Cash,Mr.,Midnight
07-03-2022,Panipuri,Fastfood,25,10,485,Cash,Mrs.,Night
01-11-2023,Cold coffee,Beverages,40,1,238,Online,Mr.,Midnight
7/15/2022,Panipuri,Beverages,60,7,381,Cash,Mr.,Midnight
2/27/2023,Panipuri,Fastfood,20,9,159,Cash,Mr.,Morning
7/18/2022,Sugarcane juice,Fastfood,20,2,60,Online,Mrs.,Midnight
10/29/2022,Panipuri,Fastfood,50,11,328,Online,Mrs.,Afternoon
03-07-2023,Sugarcane juice,Fastfood,25,5,269,Online,Mr.,Afternoon
4/16/2022,Panipuri,Fastfood,20,10,75,Cash,Mr.,Midnight
02-08-2023,Vadapav,Fastfood,20,8,193,Cash,Mr.,Afternoon
05-12-2022,Cold coffee,Fastfood,40,6,488,Online,Mr.,Morning
3/20/2023,Sugarcane juice,Fastfood,25,13,265,Online,Mr.,Midnight
12/17/2022,Vadapav,Fastfood,20,4,67,Cash,Mrs.,Morning
2/28/2023,Sugarcane juice,Fastfood,25,14,563,Cash,Mrs.,Night
05-11-2022,Sugarcane juice,Fastfood,50,12,461,Online,Mr.,Afternoon
12-10-2022,Aalopuri,Fastfood,20,10,169,Cash,Mr.,Evening
1/23/2023,Frankie,Fastfood,60,4,501,Online,Mrs.,Night
8/21/2022,Panipuri,Beverages,25,15,642,Cash,Mrs.,Evening
04-03-2022,Frankie,Fastfood,25,6,237,Cash,Mr.,Night
7/25/2022,Panipuri,Beverages,20,15,644,Cash,Mr.,Midnight
10/24/2022,Panipuri,Fastfood,20,15,592,Cash,Mrs.,Midnight
3/15/2023,Panipuri,Fastfood,50,12,463,Online,Mrs.,Night
5/24/2022,Aalopuri,Fastfood,20,9,83,Cash,Mrs.,Midnight
3/15/2023,Cold coffee,Beverages,40,2,94,Cash,Mr.,Midnight
2/13/2023,Aalopuri,Fastfood,25,4,83,Online,Mrs.,Morning
05-08-2022,Sandwich,Fastfood,25,6,131,Online,Mr.,Afternoon
8/20/2022,Cold coffee,Beverages,25,4,273,Cash,Mr.,Night
10/23/2022,Sugarcane juice,Fastfood,25,4,170,Online,Mr.,Night
1/31/2023,Panipuri,Fastfood,20,14,649,Cash,Mrs.,Night
05-12-2022,Cold coffee,Beverages,40,2,98,Online,Mrs.,Evening
10-08-2022,Sandwich,Beverages,60,3,102,Cash,Mrs.,Morning
2/15/2023,Panipuri,Fastfood,50,11,653,Cash,Mrs.,Midnight
03-08-2023,Vadapav,Beverages,20,10,172,Online,Mr.,Afternoon
11/15/2022,Panipuri,Beverages,50,4,98,Cash,Mr.,Night
01-03-2023,Sugarcane juice,Fastfood,50,15,689,Cash,Mrs.,Evening
11/15/2022,Panipuri,Fastfood,50,10,459,Cash,Mrs.,Midnight
10/16/2022,Vadapav,Fastfood,20,2,35,Online,Mr.,Afternoon
04-09-2022,Panipuri,Fastfood,20,9,335,Cash,Mrs.,Afternoon
04-04-2022,Aalopuri,Fastfood,20,2,30,Online,Mr.,Midnight
04-03-2022,Sugarcane juice,Beverages,25,8,127,Cash,Mrs.,Evening
8/17/2022,Aalopuri,Fastfood,20,5,199,Cash,Mr.,Night
4/29/2022,Sandwich,Fastfood,25,7,386,Cash,Mr.,Midnight
12-03-2022,Sandwich,Fastfood,40,5,163,Online,Mrs.,Afternoon
1/25/2023,Aalopuri,Beverages,20,10,79,Cash,Mr.,Night
4/16/2022,Vadapav,Fastfood,50,12,421,Cash,Mrs.,Morning
04-07-2022,Aalopuri,Fastfood,20,2,49,Online,Mrs.,Night
12/22/2022,Aalopuri,Beverages,20,11,53,Online,Mrs.,Midnight
1/16/2023,Panipuri,Fastfood,20,9,302,Online,Mrs.,Evening
12-07-2022,Cold coffee,Fastfood,40,11,460,Online,Mr.,Afternoon
5/24/2022,Aalopuri,Fastfood,20,6,132,Online,Mr.,Night
7/14/2022,Aalopuri,Fastfood,20,1,27,Cash,Mr.,Evening
07-02-2022,Cold coffee,Fastfood,50,11,558,Cash,Mrs.,Afternoon
07-02-2022,Sugarcane juice,Beverages,25,11,514,Cash,Mrs.,Morning
06-05-2022,Frankie,Fastfood,25,9,282,Cash,Mr.,Evening
12/28/2022,Cold coffee,Fastfood,20,10,255,Cash,Mrs.,Midnight
8/26/2022,Vadapav,Beverages,20,8,435,Online,Mrs.,Morning
10-09-2022,Vadapav,Fastfood,20,11,279,Online,Mr.,Morning
4/26/2022,Panipuri,Beverages,40,5,126,Cash,Mrs.,Afternoon
6/13/2022,Sandwich,Beverages,40,9,460,Online,Mrs.,Morning
11/13/2022,Frankie,Fastfood,25,7,317,Online,Mrs.,Midnight
10/22/2022,Sandwich,Fastfood,20,8,420,Cash,Mr.,Afternoon
9/14/2022,Cold coffee,Beverages,40,6,498,Online,Mr.,Midnight
01-02-2023,Cold coffee,Fastfood,50,9,602,Online,Mrs.,Evening
03-12-2023,Frankie,Fastfood,40,8,315,Online,Mr.,Night
03-11-2023,Vadapav,Fastfood,60,2,121,Online,Mr.,Midnight
11-02-2022,Sugarcane juice,Beverages,20,11,253,Online,Mr.,Midnight
05-04-2022,Aalopuri,Fastfood,20,9,388,Cash,Mr.,Evening
04-09-2022,Sandwich,Fastfood,20,11,194,Cash,Mrs.,Midnight
10/18/2022,Sugarcane juice,Fastfood,50,8,117,Cash,Mr.,Midnight
04-03-2022,Vadapav,Beverages,25,4,80,Online,Mrs.,Evening
08-03-2022,Cold coffee,Beverages,60,10,557,Cash,Mrs.,Night
09-06-2022,Sugarcane juice,Fastfood,25,3,98,Cash,Mr.,Midnight
08-07-2022,Frankie,Fastfood,50,1,49,Cash,Mr.,Evening
06-05-2022,Aalopuri,Fastfood,20,11,214,Online,Mr.,Evening
09-11-2022,Aalopuri,Fastfood,20,7,43,Online,Mr.,Afternoon
6/30/2022,Frankie,Fastfood,20,1,88,Cash,Mr.,Afternoon
3/25/2023,Frankie,Beverages,40,5,91,Cash,Mrs.,Night
10-05-2022,Frankie,Beverages,20,5,132,Online,Mrs.,Evening
6/28/2022,Sugarcane juice,Beverages,50,11,336,Cash,Mrs.,Afternoon
08-05-2022,Panipuri,Fastfood,25,6,192,Cash,Mrs.,Morning
11/23/2022,Cold coffee,Fastfood,40,12,619,Cash,Mrs.,Afternoon
10/30/2022,Aalopuri,Fastfood,20,2,44,Online,Mrs.,Evening
12/13/2022,Aalopuri,Fastfood,20,9,80,Online,Mr.,Midnight
1/13/2023,Panipuri,Fastfood,20,13,380,Cash,Mrs.,Evening
10/24/2022,Sandwich,Fastfood,20,4,182,Online,Mrs.,Night
01-05-2023,Sugarcane juice,Fastfood,50,14,609,Cash,Mr.,Afternoon
8/24/2022,Sugarcane juice,Beverages,50,12,413,Cash,Mrs.,Morning
2/15/2023,Frankie,Fastfood,60,10,272,Cash,Mr.,Night
12/15/2022,Vadapav,Fastfood,20,9,149,Online,Mr.,Midnight
12/25/2022,Sugarcane juice,Fastfood,25,1,107,Cash,Mrs.,Midnight
10-08-2022,Sugarcane juice,Fastfood,20,14,746,Cash,Mr.,Night
12/17/2022,Frankie,Fastfood,25,14,597,Cash,Mrs.,Morning
12-03-2022,Panipuri,Beverages,20,4,85,Online,Mrs.,Night
12/22/2022,Aalopuri,Fastfood,20,9,123,Cash,Mr.,Midnight
3/23/2023,Vadapav,Fastfood,20,13,392,Online,Mrs.,Evening
9/14/2022,Aalopuri,Fastfood,20,13,460,Online,Mr.,Night
4/26/2022,Panipuri,Fastfood,20,8,338,Cash,Mr.,Night
2/17/2023,Vadapav,Fastfood,20,14,710,Online,Mrs.,Morning
2/18/2023,Sandwich,Fastfood,50,14,513,Cash,Mr.,Afternoon
2/13/2023,Aalopuri,Fastfood,20,2,33,Cash,Mrs.,Afternoon
8/25/2022,Aalopuri,Beverages,20,4,82,Cash,Mrs.,Night
11-05-2022,Sugarcane juice,Beverages,20,11,166,Online,Mrs.,Night
10/17/2022,Frankie,Fastfood,50,9,133,Online,Mrs.,Night
11/17/2022,Sandwich,Fastfood,40,8,502,Online,Mrs.,Morning
8/18/2022,Sugarcane juice,Fastfood,20,7,100,Online,Mr.,Morning
11/17/2022,Aalopuri,Fastfood,20,5,144,Cash,Mrs.,Midnight
8/31/2022,Aalopuri,Fastfood,20,7,143,Cash,Mr.,Midnight
12-04-2022,Panipuri,Fastfood,20,10,374,Online,Mr.,Morning
10/29/2022,Panipuri,Beverages,20,12,441,Cash,Mrs.,Morning
6/30/2022,Frankie,Beverages,40,7,479,Online,Mrs.,Night
10-12-2022,Cold coffee,Beverages,40,10,284,Online,Mr.,Midnight
4/23/2022,Panipuri,Fastfood,60,4,178,Cash,Mr.,Afternoon
1/29/2023,Panipuri,Beverages,20,15,602,Online,Mr.,Midnight
11/24/2022,Vadapav,Beverages,20,11,205,Online,Mrs.,Midnight
10/13/2022,Frankie,Fastfood,20,13,190,Online,Mrs.,Afternoon
11/30/2022,Panipuri,Beverages,20,2,58,Online,Mr.,Morning
3/19/2023,Aalopuri,Fastfood,20,14,391,Cash,Mr.,Afternoon
6/30/2022,Panipuri,Fastfood,20,3,97,Cash,Mrs.,Evening
7/29/2022,Sugarcane juice,Fastfood,20,14,475,Online,Mr.,Night
10/17/2022,Aalopuri,Fastfood,20,1,25,Cash,Mr.,Midnight
5/21/2022,Sugarcane juice,Beverages,20,14,234,Cash,Mr.,Evening
10/31/2022,Cold coffee,Fastfood,50,4,134,Online,Mrs.,Afternoon
12/28/2022,Sugarcane juice,Beverages,25,14,376,Cash,Mr.,Night
12/25/2022,Panipuri,Beverages,25,14,595,Cash,Mr.,Afternoon
12/22/2022,Panipuri,Fastfood,25,11,379,Online,Mrs.,Morning
8/31/2022,Sandwich,Fastfood,40,8,201,Cash,Mrs.,Morning
3/29/2023,Aalopuri,Fastfood,20,5,62,Cash,Mr.,Afternoon
1/21/2023,Aalopuri,Fastfood,20,2,63,Cash,Mrs.,Afternoon
8/26/2022,Sugarcane juice,Fastfood,60,2,59,Online,Mr.,Night
07-09-2022,Aalopuri,Fastfood,20,15,477,Online,Mrs.,Afternoon
06-02-2022,Panipuri,Beverages,50,14,556,Cash,Mr.,Afternoon
2/26/2023,Aalopuri,Fastfood,20,13,109,Cash,Mr.,Morning
11-10-2022,Vadapav,Fastfood,20,7,116,Online,Mrs.,Evening
6/30/2022,Sandwich,Fastfood,25,14,662,Online,Mr.,Afternoon
6/20/2022,Cold coffee,Beverages,60,2,78,Cash,Mrs.,Afternoon
9/25/2022,Sandwich,Beverages,60,11,579,Cash,Mrs.,Night
11/30/2022,Aalopuri,Fastfood,20,7,204,Cash,Mrs.,Afternoon
1/28/2023,Cold coffee,Fastfood,60,10,560,Cash,Mr.,Midnight
12/22/2022,Vadapav,Beverages,20,5,225,Cash,Mr.,Evening
11/13/2022,Aalopuri,Fastfood,20,7,125,Cash,Mr.,Midnight
5/17/2022,Frankie,Fastfood,40,6,131,Cash,Mrs.,Night
06-06-2022,Cold coffee,Fastfood,50,9,426,Cash,Mrs.,Night
5/19/2022,Panipuri,Fastfood,20,14,751,Cash,Mr.,Night
02-07-2023,Cold coffee,Beverages,40,9,388,Cash,Mrs.,Afternoon
11/16/2022,Sandwich,Fastfood,60,9,384,Online,Mrs.,Night
2/15/2023,Frankie,Beverages,25,12,367,Online,Mr.,Afternoon
07-08-2022,Panipuri,Fastfood,20,5,278,Online,Mrs.,Evening
8/27/2022,Cold coffee,Fastfood,40,7,315,Online,Mr.,Midnight
7/20/2022,Aalopuri,Fastfood,20,8,169,Cash,Mr.,Morning
